text,label
executive order leads to capture of isis leader rasheed muhammad,1
kristen stewart and robert pattinson  years later how they bounced back after the affair,1
ryan seacrest is kelly ripas new cohost on live,1
jennifer aniston justin theroux nasty,1
reese witherspoon nicole kidman emmys feud made up by tabloid,1
chris hemsworth says he  his wife didnt see each other for years,1
watch patti lupone on glenn close ‘sunset boulevard’,1
lilyrose depp turned down ‘pretty woman’ remake,1
reasons gwen and blakes relationship is totally fake,1
mila kunis has banned lea michele working with ashton kutcher  report,1
new report reveals how suri cruise is desperate to see tom cruise after he missed her th birthday party,1
jennifer aniston meets exhusband brad pitts kids ‘they’re so sweet’,1
katie holmes  jamie foxx ‘tired of living a lie’ — why they’re coming out now,1
jennifer lawrence moves on from darren aronofsky — who’s her new man,1
jennifer aniston takes a break with justin theroux,1
leann rimes and eddie cibrian fell in love on set of northern lights but at  whats happened to his career,1
nicole kidman and keith urban gush over daughters,1
kim kardashian plants a kiss on sweet son saint at party,1
stranger things creators go inside season s heartbreaking death,1
recognizing the potential and perils of a limitless mind,1
song review rihanna and drakes work off of anti embraces the joy of repetition,1
selena gomez trying to ignore justin bieber’s romance with hailey baldwin but it still hurts,1
liam neeson i’m scared of public speaking,1
jennifer aniston’s mother’s caregiver writing tellall book to ‘expose’ actress,1
which royals have secret socialmedia accounts,1
is taylor swift kicking kanye and kim while they’re down,1
pink  lady gaga are ‘working together’ to write an antimadonna anthem,1
bill cosby jurors give conflicting accounts of deadlock,1
ok exclusive kim kardashian is in love with her life guru,1
jennifer anistons pregnant or is she all the baby rumors over nearly  years,1
breaking barron trump rushed to the hospital hospital releases statement on his condition,1
kendall jenner bella hadid were secret lovers,1
grammys  whos performing,1
ben affleck called a pig after rumors surface hes ready to marry girlfriend lindsay shookus,1
the weeknd’s romantic paris plans for selena gomez’s birthday revealed,1
an obama confidant opens up on eight years in the white house,1
a timeline of justin biebers dating history,1
is kathy griffin’s career over top crisis managers weigh in,1
scarlett johansson wants quickie divorce to get going with ‘snl’ stud,1
an exhaustive photo breakdown of the jennifer lopez–alex rodriguez courtship,1
breaking johnny depp taken into custody by secret service,1
boss from hell ellen degeneres treats her talk show staff like ‘peasants’,1
sarah jessica parker with andy cohen  family for chocolate factory,1
liam payne,1
man who posed as justin bieber online to entice girls sentenced,1
nick cannon on quitting america’s got talent one of the best decisions i ever made in my career,1
jennifer lawrence lonely and partying out of control,1
pregnant khloe kardashian shuts down baby name rumors,1
justin theroux stayed in guest house before jennifer aniston split,1
johnny depp concerned about aging he’s having a midlife crisis,1
report caitlyn jenner is secretly living next to kris jenner,1
kardashians jealous of jennifer lawrence ’ s relationship with kris jenner,1
celebrities react  anthony rapp reveals kevin spacey made sexual advance on him at,1
will smith jada pinkett not getting “ million divorce” despite report,1
that s show,1
are khloé kardashian and tristan thompson engaged new mom wears a huge new diamond ring,1
yikes mariah carey reportedly having sex with bryan tanaka in restaurant bathroom,1
miscarriage tragedy shatters gwen’s baby dreams  puts wedding to blake in jeopardy,1
reports suggest miley cyrus and liam hemsworth have called off their wedding again — and its apparently because of a disagreement over having kids,1
gossipcop elton john wants adam lambert for george michael tribute concert,1
taylor swift joe alwyn hold hands on dinner date in london,1
joe alwyn goes public on instagram — see his sly nod to girlfriend taylor swift,1
tulsa school closes after brutal fire,1
how bruce jenner publicly transformed into caitlyn — the true story – variety,1
miley cyrus liam hemsworth honeymoon,1
katie holmes losing weight to keep jamie foxx interested,1
kim kardashian is stalling construction of dream home over kanye wests meltdowns,1
katie holmes and jamie foxx split and call off wedding after five years of secret romance,1
selena gomez really wants a kiss from justin bieber on new year’s eve,1
new york man wanted for infecting  men and women with hiv,1
what would you do if your new man has a baby on the way,1
angelina jolie quits hollywood for politics,1
angelina takes children to renaissance pleasure fair in california despite the report she was not “miserable” at the fair – married biography,1
cindy crawford and rande gerber may be headed for divorce there is constant drama,1
ryan reynolds steve martin and more stars react to glenne headlys death,1
winners  nominees by category,1
meghan markle will take over one of queen elizabeths royal duties,1
met ball  katie holmes swaps tom cruise for even shorter man on red carpet pictures,1
jennifer lawrence reveals she and bff emma stone texted every single day for a year,1
mariah carey reportedly proposed to bf bryan tanaka with super romantic song wedding plans revealed,1
caitlyn jenner calls daughters kylie  kendall a burden ‘i spent  years carting them around’,1
lionel richie richie not trying to break up break up sofia and scott disick  despite report,1
star wars episode viii,1
brad pitt’s rumored girlfriend not assisting actor’s sobriety amid angelina jolie divorce,1
robert pattinson and kristen stewart reunite in los angeles after spending over two months apart,1
nicole kidman will write a tellall autobiography,1
why justin bieber had no idea selena gomez had a kidney transplant,1
kris jenner developing kardashian kids spinoff,1
gwen stefani  blake shelton romantic christmas plans will include sexy ‘time for themselves’,1
an indepth analysis of jennifer anistons body language with justin theroux versus brad pitt,1
jessica hits rock bottom,1
ryan phillippe sues ex elsie hewitt after she claimed he brutally beat her in drunken rage,1
danny moder told richard gere to stay away from julia roberts,1
robert downey jr warns fans about online scam artists,1
douchebag ben stiller tries to play down dating brandi glanville,1
white witch warns angelina jolie against using spells,1
beckham allegations from hacked and doctored emails,1
alexander skarsgard gushes over tarzan costar margot robbie,1
zayn malik how he explained new text messages from ex perrie to gigi hadid,1
madonna exhausted overwhelmed,1
kylie jenner  travis scott fighting over baby names she’s ‘set’ on her choice  pushing him away,1
gwen stefani calls off her wedding to blake shelton ‘the voice’s’ chloe kohanski to blame,1
chance the rapper responds to donald trump,1
alex rodriguez getting cold feet about marrying jennifer lopez says source,1
celebrities slam trump decision to end daca as callous disgusting and a grave mistake,1
mom bares her soul on meg of her heart – hopes rift is healed by actress’ split with quaid,1
kris jenner has known for years husband bruce wanted to become a woman,1
completely made up brad pitt isnt dating the yearold who played a teen version of angelina jolie in a movie says source,1
ellen degeneres makes joke about jennifer aniston marriage,1
jennifer aniston pregnant with a miracle baby at age  exclusive,1
harvey weinstein could face even more charges here are all the investigations looking into sexual assault allegations,1
animal lover robert pattinson reveals how his rescue dog became a pampered pooch overnight,1
josh duhamel meets jennifer garners kids,1
paris jackson  cara delevingne enjoy night out in matching outfits they have ‘amazing chemistry’,1
kim kardashian says she didnt realize kanye west was suffering from anxiety after paris attack,1
nicole kidman wants keith urban to join cast of big little lies but he’s not convinced,1
bombshell comey knew murdered dnc staffer seth rich was wikileaks source  covered it up for hillary,1
good news chrissy teigen judge rules trump violates first amendment by blocking twitter followers,1
plastic surgery addict afraid butt transplants will explode,1
anna faris is furious after finding halfnaked chris pratt with a costume girl,1
is kim kardashian pursuing a music career,1
that s show tv series –,1
kourtney kardashian was on verge of mental breakdown over scott disick split,1
leonardo dicaprio tells president obama that hes going to mars,1
drake what he thinks about rihanna pregnancy rumors  why he’s bummed about her bf,1
tom cruise upset about katie holmes jamie foxx “romance going public”,1
why brad pitt is not looking to leap into a serious relationship right now exclusive,1
caitlyn jenner to marry transgender student  years her junior as its revealed she hasnt met khloe and kims babies,1
marvel superhero chris hemsworth takes a dig at dc’s ben affleck,1
a timeline of their relationship,1
def jam ceo talks kanye west and his new music,1
adam sandler confirms justin bieber didn’t ask for acting advice says singer is ‘funny as hell’,1
tonya harding made it to the dancing with the stars finale and fans are livid,1
the latest three billboards wins best drama film globe,1
wiktionary,1
is katie holmes married to jamie foxx,1
harry styles why he rules as hollywoodlife’s star of the week,1
gigi hadid is now defending her leaner body on instagram,1
khloe kardashians family heartbroken over tristan thompson cheating reports everything we know,1
black america’s ‘bleaching syndrome’,1
kanye west skipped serena williams’ wedding to avoid ‘awkward’ run in with beyonce,1
brad pitt snubs angelina jolies invite to spend halloween  with children,1
‘smallville’ star confesses she sold children to rothschilds and clintons,1
the royal pregnancy rules meghan markle will have to follow when she and prince harry have a baby,1
robert osborne industry mourns “class act”  “true gentleman”,1
kim kardashian west welcomes third child,1
jennifer garner braves the rain to run errands after ben affleck reunion,1
malia obama arrested with a gang of thugs in chicago,1
channing tatum  jenna dewan fighting over nude photo  claim,1
the athenaeum,1
bella hadid is ‘hooking up’ with nba player jordan clarkson,1
the american idol reboots ratings give insight into the shows future,1
justin bieber’s gym ban lifted,1
jennifer lopez alex rodriguezs italy vacation photos,1
meghan markle can’t eat garlic when she’s abroad,1
selena gomez  orlando bloom is he chasing her after split from katy perry,1
meghan markle prince harry wedding meghan markle a nervous wreck before royal wedding rumours claim,1
blake lively keeps dark secret from anna kendrick in a simple favor trailer,1
denzel washington is making sense,1
butterfly baby kim kardashian west shares new video of her adorable daughter chicago,1
jewish celebs share their thoughts on trump inauguration,1
justin bieber and selena gomez fly to seattle for sweets,1
going wild in south africa,1
jamie foxx ‘betrayed’ katie holmes by ‘flirting’ with mystery blonde,1
jennifer hudson warned miley cyrus never to mention exs name on the voice set weeks before split exclusive,1
kylie jenner reportedly turned down a proposal from travis scott,1
lorde sets record straight on taylor swift friendship in fiery letter,1
gwyneth paltrow not sabotaging chris martin  new gf,1
anne hathaway angering ‘barbie’ movie producers with demands,1
liam payne’s solo career has started with a one direction diss,1
dina lohan drops more details on lindsay’s upcoming reality show,1
miranda kerr goes kiwi,1
donald trump is not welcome at ‘harry potter and the cursed child’ says play’s hermione,1
caitlyn jenner crushing on hugh hefner’s widow,1
blake shelton loves how gwen stefani kisses him — it’s what ‘locked him in’,1
people need to have more chill about a jennifer anistonbrad pitt reunion,1
kim kardashian responds to claims she was attacked in los angeles such weird rumors,1
prince william kate middleton reveal how theyll rule the throne,1
kim kardashian soaked in bitchy catfight,1
kris jenner planning to adopt a child with boyfriend corey gamble,1
trump defends initial remarks on charlottesville again blames ‘both sides’,1
‘big bang theory’ drama behind the scenes not causing show to ‘fall apart’,1
breaking president trump just told paul ryan ‘you’re fired’,1
caitlyn jenner reportedly thinks kim  kourtney kardashian are ‘setting a poor example for their children’,1
brad pitt bid k to watch game of thrones will emilia clarke,1
betty white turns  celebs and fans wish her happy birthday,1
is justin bieber upset that the weeknd is dating his ex yovanna ventura the truth,1
kim kardashian and kanye west surprising secrets their body language reveals about their relationship,1
donald trump praises colonel sanders for his service in the civil war manny schewitz o  days ago off the wire speaking to our intern dave robicheaux who is paid in facebook likes trump insisted col h,1
selena gomez is acting “crazy” with the weeknd “pushing him away” exclusive,1
breaking autopsy results from vince foster’s exhumed body–cause of death to be changed,1
kim kardashian’s sisters unfollow kanye west on twitter as a host of stars also ditch rapper over his support for ‘my brother’ donald trump,1
ryan gosling and pregnant love eva mendes have broken up,1
‘i miss the old kanye’ what has happened to rap’s most complex star,1
the sun brad pitt ‘will absolutely’ want to introduce neri oxman to his six kids,1
brooklyn beckham pax joliepitt not best friends despite report,1
outlet flip flops on what camilla parker bowles thinks of meghan markle,1
celine a worldclass prima dionna,1
hoda kotb says she still keeps in touch with matt lauer after his today show firing,1
beyoncé is afraid jay z will cheat again,1
democrat maxine waters has shown up to only  of congressional meetings for  years,1
best selena gomez hollywood life images on pinterest,1
everyone donald trump has called overrated on twitter,1
inside the fabulous first year of george and amal clooneys twins,1
meghan markle and harry show their love in completely different ways to william and kate,1
kylie jenner why she’s crying herself to sleep over delivery room drama,1
portia de rossi opens up to ellen about why she quit acting i decided to start a business,1
take that tom katie holmes embraces therapy  jamie foxx to get revenge on cruise,1
kim kardashian west will publicly defend kanye west to the end source,1
lindsay lohan went fullon mischa barton with tribute to terrorism victims,1
are prince harry  meghan markle living together now they did long distance for a long time,1
information for the nation,1
meghan markle doing yoga to deal with jealousy over prince harry photos with other women,1
breaking putin interference could give courts legal right to make hillary president,1
celebrities are just as obsessed with the royal wedding as we are,1
brooklyn beckham has reportedly dropped out of a us college due to “homesickness”,1
comment on jennifer aniston is reportedly heartbroken over justin theroux’s plans to move in with emma stone by jackie,1
senate report admits clinton ‘gifted’ children to human traffickers,1
justin bieber destroys gossip site over bogus selena gomez church story,1
aaron rodgers girlfriend,1
selena gomez   justin bieber not reconnecting reconnecting despite reports,1
kim kardashian never said she and kanye west ‘barely made it’ this year despite ‘ok magazine’ report,1
billy ray cyrus diva huge entourage wendy williams show wendy williams,1
new intimate details of tristan thompsons affair prove its worse than khloé kardashian knows exclusive,1
are blac chyna and drake dating everything we know so far,1
taylor swift gets no love from her former girl squad on her birthday,1
nicole kidman reveals the secret to her long marriage with keith urban,1
how old is kourtney kardashian has she split from younes bendjima and how many children does she have,1
has kylie jenner really been sexting with sister khloé’s baller boo tristan thompson,1
kylie jenner  travis scott are fighting over her decision to stay in hiding while pregnant,1
back on mariah carey spotted kissing bryan tanaka after posting sweet flashback photo,1
robert pattinson has finally responded to donald trump’s bizarre tweets about his relationship with kristen stewart,1
was charlie hunnam booed for cutting airport line,1
really rihanna wants to make peace with chris brown,1
khloe kardashian not getting lip injections during pregnancy  despite report,1
blake wants out how gwen came between shelton  ‘the voice’ execs,1
brad pitts custody victory over angelina jolie,1
lindsay lohan wants ben affleck to help her get batgirl role,1
‘jumanji’ trailer backlash twitter slams sequel to robin williams classic,1
portia de rossi reportedly recorded fights with wife ellen degeneres,1
yearold who killed a muslim in selfdefense gets the death penalty,1
tom hiddleston’s gq interview not ‘preapproved’ by taylor swift,1
miranda lambert scarred for life blake shelton,1
selena gomez did get dog to help heal after kidney transplant  report,1
nikki reed responds to backlash over ian somerhalder throwing out her birth control pills,1
teresa giudice eyes new jersey governor’s mansion,1
kim kardashian nude cookbook on the way,1
celebrities fathers day messages meadow walker denise richards kim kardashian more,1
pippa middleton keeps channeling kate at wimbledon,1
where is travis scott why kylie jenners boyfriend avoids the spotlight,1
cindy crawford shows how a supermodel swims with morning dip gif,1
pippa middleton refuses to invite meghan markle to wedding,1
caitlyn jenner to publish a memoir about her transformation,1
kim kardashian apparently can’t wait until khloé leaves tristan thompson,1
jen’s rage aniston in ‘revenge mode’ against emma after she’s caught with justin,1
are robert pattinson  sienna miller dating why friends could be turning romance — report,1
rules prince william and kate middleton must always follow that other royals dont,1
watch people entertainment weekly  tnts  sag awards red carpet live right here,1
jennifer lopez speaks out about the future marriage and the very real impact of positive mantras,1
kanye west shares text message with caitlyn jenner,1
brad pitt news pictures and videos,1
angelina jolie headed for a physical meltdown as actress going without food or sleep,1
jayz – lucifer,1
blake shelton opens new restaurant in nashville it seems too good to be true,1
beyonce spurs more pregnancy rumors in new flowy dress exposing major cleavage — pics,1
ohio student suspended for staying in class during national walkout day,1
tyrese gibson calls exwife bitter after she accuses him of abusing daughter  is granted temporary restraining order,1
keanu reeves bitcoin will destroy the ‘new world order’,1
kim kardashian will not be attending paris fashion week this year,1
selena gomez fears runin with ex justin bieber at  billboard music awards,1
cara delevingne has ladders in her holdups as she attends rihannas fashion launch,1
kylie jenner  travis scott their sexy world series bet revealed,1
the crazy reason behind kate middleton and the queen’s royal feud,1
brad pitt jennifer aniston reunion movie truth behind the rumoured romcom film,1
why caitlyn jenner decided to undergo sex reassignment surgery,1
did kate middleton and prince williams family website just reveal the royal babys name,1
prince charles deeply touched to be confirmed as queens head of the commonwealth successor,1
is mel b making a statement about her divorce with her mtv vmas dress,1
broadway alum  oscar nominee emma stone eyes la la land movie musical,1
khloe kardashian  tristan thompson why she’s hoping baby comes during nba allstar break,1
brad pitt looking to buy new place in la arts district amid angelina jolie romance rumors,1
tbt see photos of paris hilton and kim kardashian when they were friends,1
a timeline of the complicated relationship between taylor swift and kim kardashian west,1
emmys  what the nominees are saying,1
beyonce dancers ‘les twins’ not aging well,1
kris jenner says kylie jenner is ‘so dedicated’ as a mom to monthold stormi,1
kendall jenner feels horrible about blake griffin’s injury fears ‘curse’ will be blamed,1
a source reported that blake shelton is cheating on gwen stefani – their friends still believe that the couple will walk down the aisle someday,1
oprah winfrey  these scandals might work against her,1
ashlee and jessica simpson model for dad’s first art show,1
holy smokes batman ben affleck looks a little different lately,1
marion cotillard shows off rockn roll movie makeover with  selfies,1
kylie jenner and travis scott became parents just  months after meeting — heres a complete timeline of their relationship,1
pope francis at mass ‘jesus is metaphorical not literal’,1
justin bieber’s tour cancellation ‘i want to be sustainable’,1
kim kardashian criticizes scott disick for dating bella thorne just to oneup kourtney kardashian,1
just in today trey gowdy is the new director of the fbi,1
kim kardashian says caitlyn jenner lied about her father’s reasons for defending oj simpson,1
gwen stefani call off blake shelton,1
anmer hall,1
pope francis to followers “koran and holy bible are the same”,1
is kendall jenner really at war with emily ratajkowski,1
prince harry quotes about leaving the royal family june,1
cheers sloppy jessica simpson  eric johnson becoming booze moguls,1
kate middleton is “less than pleased” with prince william’s skitrip behavior,1
brad and jen ‘just married’ on their th anniversary,1
divorce gone to the dogs exes jen  justin in canine custody fight,1
nicole kidman and keith urbans relationship is at breaking point,1
photos of leonardo dicaprio and kate winslet being absurdly adorable together at the oscars,1
julia roberts and danny moders marriage is hanging by a thread — will they divorce,1
recap caitlyn jenner confirms she underwent final surgery in gender reassignment,1
travis scott getting pregnancy advice from kanye west,1
debbie wasserman schultz aide arrested trying to flee the country,1
brad pitt now seeing his  kids several times a week — inside their private time together,1
ryan gosling says he quit smokin after filming the nice guys,1
ranking the real housewives by net worth,1
sure kate middleton looks great — but let’s talk about what giving birth really does to women’s bodies,1
twitter is ready to cancel chris rock over this reported rape joke,1
jennifer aniston will always be brad pitt’s ‘greatest love’,1
tragic gwen stefani loses hearing after rupturing eardrum,1
kim kardashian reveals her limit on kids with kanye west,1
kylie jenner is pregnant with second child us report,1
katherine heigl’s mom causing marriage problems after moving in to help with baby,1
courteney cox urging jennifer aniston not to reunite with brad pitt ‘leave him in the past’,1
margot robbie in talks for hugh hefner playboy biopic,1
a trump fan was just charged with trying to murder maxine waters on same day trump threatened her,1
brad pitt calls himself a ‘miserable bastard’ and ‘loner’ in british ‘gq’,1
jamie foxx walks out of live interview after being asked about katie holmes,1
“harry potter”  years later rumors about cast movies busted by gossip cop,1
gwen stefani and blake shelton put baby wedding plans on hold,1
emma stone and justin theroux in france pictures may,1
paris jackson secret surgery,1
britney spears ‘angry’ over child support battle,1
brad pitt has a secret love child,1
is jennifer lopez expecting a baby boy with alex rodriguez,1
celebrity diet secrets britney spears,1
brad pitt a life so large,1
patton oswalt slammed for politicizing las vegas shooting,1
matt damon’s publicist forced to deny reports actor is moving to australia because he cant stand donald trump,1
breaking  people just found dead in ohio,1
everything we know about brad pitt’s plane incident,1
blake shelton shares more proof that kelly clarkson could be gwen stefanis biggest fan,1
when are sophie turner  joe jonas getting married because were so ready for another game of thrones wedding,1
sofia richie to kourtney kardashian stay away from scott disick,1
kourtney kardashian going under the knife to transform voice,1
george lopez films himself urinating on trumps hollywood star,1
prince william may not attend royal wedding leaving harry without a best man princess diana would not be happy,1
kate has a special bond with pregnant sister pippa theyre sharing pregnancy stories,1
charles manson,1
stars celebrate earth day  support march for science,1
meghan markles nephew reveals heartache at the family rift that tore them apart,1
jennifer garner dating chris pine after ben affleck divorce,1
matthew mcconaughey its time to embrace trump,1
forgotten ‘friends’ jennifer bans ex justin from her social circle,1
fans react u cancels st louis concert amid police protests,1
nicki minaj why she thinks drake could have more than one secret love child,1
miley cyrus her parents’ advice on her future wedding to liam hemsworth,1
the untold truth of kendall jenner,1
ed sheeran did not break friendship code with taylor swift,1
what has lady gaga done to her face plastic surgeon dishes dirt on shock transformation,1
blake shelton gwen stefani scheme ditch ‘the voice,1
from happy homemaker to desperate housewives motherhood and popular television,1
computer models show irma destroying new york city on sept,1
caitlyn jenner calls out ellen degeneres in memoir,1
ben affleck divorce reportedly pushed jennifer garner to join the church of scientology – her team denies it,1
kris jenner wants paris jackson to join ‘keeping up with the kardashians’ amid ratings woes,1
ellen degeneres bio age married husband daughter partner salary and net worth,1
drake is already trying to win back jennifer lopez after alex rodriguezs cheating scandal,1
rihanna rumored to have broken up with her billionaire boyfriend because she gets tired of men,1
brad pitt angelina jolie had screaming fights about kids,1
goldie hawn why she left longtime partner kurt russell,1
miranda lambert anderson east wedding off,1
donald trump jr suggests ron perlman knew about harvey weinstein’s sexual abuse calls him a ‘coward’ for being silent,1
jennifer anistons revenge best reactions to brangelina split,1
keith urban buys nicole kidman manhattan townhouse – variety,1
texas church shooter was a militant atheist,1
inside caitlyn jenner’s skin cancer nightmare – check out the disturbing pics,1
richard simmons sues radaronline national enquirer to protect privacy,1
kanye west is reportedly opening a restaurant in calabasas and no it wont be serving croissants,1
breaking greitens accuser admits photo session may have been a “dream”,1
beyonce did give birth to babies  twins born is news,1
keith urban awkward on accepting praise for nicole kidman,1
queen elizabeth upset meghan markle’s exhusband is making royalinspired sitcom,1
newly engaged katharine mcphee explains how david foster proposed,1
jack fm,1
rumor bust kate middleton  meghan markle not pregnant and due the same day,1
debunking the weeks tabloid stories june,1
robyn is the only wife standing by kody brown amid sister wives cancellation,1
george clooney has been injured in a motorcycle accident in sardinia,1
vito schnabel shares his heartbreak over heidi klum split,1
jessica alba and cash warren welcome son hayes alba,1
justin bieber unlikes selena gomez instagram photo did they split,1
nicole kidman gets honest about her best beauty looks,1
he’s hired ben affleck enlists best friend matt damon to be his life coach,1
archbishop desmond tutu dies while holidaying in texas,1
dame judi dench battles failing eyesight but says stop telling me to retire,1
man loses his testicles after attempting to smoke weed through a scuba tank,1
meghan markles royal wedding look,1
kanye west reportedly lazy hires personal trainer but doesn’t work out amid meltdown recovery,1
lopez lópez accent on peoples names,1
look what you made me do,1
channing tatum and jenna dewan tatum announce separation,1
years stop it the craziest rumors about beyoncé and jay z over the years,1
justin theroux still heartbroken over jennifer aniston split despite dating rumors exclusive,1
katherine heigl and josh kelley have welcomed a third child,1
new couple alert rob pattinson  suki waterhouse,1
jennifer aniston life and career  justin gives insight on his marriage to jennifer,1
drake bella hadid secretly dating,1
shades of diva dakota johnsons onset tantrums sound awful,1
brad pitt hits back at angelina jolie over child support jab,1
how the celebrities celebrated new years eve,1
kanye west reportedly refuses to change chicago’s diapers  kim is furious with him,1
jennifer aniston  brad pitt finally out of hiding,1
selena gomez asking famous buds like taylor swift how to keep romance private,1
what kanye west said about slavery obama and mental health in his new interviews,1
kylie jenner backup plan travis scott absence,1
travis scott pleads guilty to disorderly conduct,1
murder of jason hudson,1
this is how kate hudsons inch golden globes haircut came about,1
mandy moore milo ventimiglia not feuding on ‘this is us’ set despite report,1
teresa giudice  husband joe spend their birthdays apart as source says he lost  lbs in prison,1
gone eric benet halle berry dumps new boo alex da kid during bora bora baecation,1
hollywoodlife lies about beyonce twins released from hospital,1
kristen stewart stella maxwell relationship goals adopts a cute dog,1
jlo and arod just bought their own penthouse together and it’s insane,1
heres where things stand with kim kardashian and kanye west,1
gwen trapped in m sex house gavin won’t budge on price of home he cheated in,1
skippy skippyisheretostay — prince harry fears meghan markle will be runaway,1
kristen stewart not seeing alicia cargile behind stella maxwell’s back despite report,1
breaking illegal muslim from iran arrested for starting california wildfire,1
trump nation,1
tristan slaps khloe with nasty list of demands as she decides to stay in toxic relationship,1
tom cruise shunning spotlight  living as hermit with no personal life,1
is drake referring to bella hadid fling on finesse,1
inside julia roberts danny moder’s ‘really solid’ marriage,1
fifth harmony ” set t o split ”,1
liberal women hate me because of my “striking beauty and intellect” says kellyanne conway,1
angela kardashian angela kardashian,1
ben affleck  lindsay shookus planning a wedding even though hes still married,1
angelina jolie could lose custody of kids to brad pitt if she doesnt allow him access,1
paris jackson on reports she has come out as bisexual ‘everyone has known for years this is not news’,1
kim kardashian jumps into kanye west twitter storm with ‘kuwtk’ joke,1
katie holmes and jamie foxx deny split report,1
ellen degeneres  portia de rossi share date night,1
selena gomez’s “complicated” relationship with her mom reportedly goes beyond the justin bieber drama,1
katie holmes not pregnant and planning wedding with jamie foxx,1
angelina jolie all films considered,1
jennifer aniston did not get  in cosmetic procedures after justin theroux split,1
angelina jolie agrees to temporary truce as brad pitt divorce war makes her ‘unpopular in hollywood’,1
elisabeth moss secretly seeing director alex ross perry,1
all she has how jennifer lopez set a new bar for modern multihyphenates,1
jennifer lopez tickets,1
kristen stewart and robert pattinson spark reconciliation rumors with la sighting,1
khloé kardashian baby bump photo timeline,1
courteney cox did not go on ‘tirade’ about pal jennifer aniston,1
miley cyrus and liam hemsworth arguing over prenup,1
johnny depp looks unrecognisable but we finally know why,1
brad pitt angelina jolie divorce — jolie’s cancer scare did not lead to split,1
inside robert pattinson and suki waterhouses casual romance,1
are selena gomez and justin theroux dating new details about their secret relationship,1
sandra bullock fears being left at the altar ls – trendy fame,1
we will riot michelle obama’s mom will receive k every year out of taxpayers’ pockets,1
justin bieber caught partying on grammys night after skipping ‘despacito’ performance,1
has jennifer aniston confronted selena gomez over justin theroux friendship,1
the story behind rihanna’s epic coachella wardrobe,1
kate middleton gives birth to rd child palace confirms,1
jenna bush hager offers tearyeyed apology for hidden fences flub im not perfect,1
russian source behind trump dossier killed in russian plane crash rosatom cfo also dead  conspiracy,1
selena gomez feeling empowered,1
suri cruise  yearold wants to start acting career reports on tom cruise custody  disapproval of katie holmes’ boyfriend debunked,1
blake shelton’s secret late night calls to miranda,1
videostube,1
steve harvey faces  million divorce over kris jenner,1
twelve more hurricanes headed towards us,1
why johnny depp’s rolling stone interview shows he’s a pr liability – variety,1
brad pitt didn’t celebrate kids’ custody arrangement with jennifer aniston george clooney,1
texas law enforcement officer fatally shot upon arriving for work by  muslim refugee do you support to deport them,1
kanye west thought kim kardashian might divorce him over slavery comments,1
emma stone justin theroux caught showing pda emmastone emmastoneofficial emmastones emmastonearmy emmastoneandandrewgarfield e…,1
red hen owner just issued sick threat to sarah sanders after biz was destroyed by booting her,1
kylie jenner says she and travis scott dont go on dates,1
brad pitt found “replacement son” in tye sheridan,1
categories video is darren aronofsky dating jennifer lawrence,1
why did kanye west think that kim kardashian might divorce him,1
oscar wins stardom and rehab elle fanning and  other child stars  then and now,1
fifty shades freed how jamie dornan and dakota johnson really feel about eachother,1
ellens game gossip site paints degeneres as ungrateful poker host,1
gwen stefani not secretly adopting baby girl  despite report,1
a dream come true  a dirrty halloween birthday girl kylie jenner shares highlights from her last year,1
kim kardashian has rib removed to look thinner,1
reports claim angelina jolie is crushing on ‘maleficent ’ costar ed skrein – is he interested,1
lena dunham gets affectionate with a new guy  months after jack antonoff breakup,1
drake says he’s victim of ‘fake media story’ saying he asked woman to remove hijab,1
katie holmes finally breaks silence over jamie foxx split rumours,1
prince harry and meghan markle to wed on may,1
million herpes lawsuit against usher has been dismissed,1
selena gomez miley cyrus publicly rejects plea to end feud,1
things you didnt know about sofia richie justin biebers new girl,1
rihanna’s awkward exes leonardo  drake avoid each other at preoscars bash,1
tom cruise planning secret meets with suri after reconnecting through ‘heartbreaking’ calls,1
flat earth society has proof government lies about planet shape,1
lindsay lohan i was racially profiled at the airport for wearing a headscarf,1
alec baldwin stepping away from twitter following criticism over weinstein payoff comments,1
breaking santa fe killer confesses his love for obama,1
kourtney kardashian still thinks sofia richie is too young for scott disick source,1
lamar odom turns down massive payday to appear on celebrity big brother and spill secrets of the kardashians,1
ocean’s eight makers hire therapist to prevent fights among actors on sets,1
robert pattinson abandons former friends  is over the party lifestyle,1
tyga why he’s obsessed with dating kylie jenner lookalikes but none can take her place,1
justin timberlake  other stars rumored to perform at super bowl,1
brad pitt misses seeing his kids as he goes back to work for first time since angelina jolie split,1
nicki minajs daughter,1
khloe kardashian didn’t get banned from cleveland cavaliers games,1
the claws are out mila kunis’ nasty ‘bad moms’ feud with leslie mann explodes,1
lamar odom breaks his silence ‘everything was my fault’,1
brad pitt dating star’s family urging to get back with jen aniston says ‘radar’ jen not reigniting romance,1
demi moore v mila kunis who looks hotter now photos,1
chris hemsworth’s agony over elsa’s steamy kiss,1
do justin bieber  selena gomez need a break after explosive postvacation fight,1
fka twigs turns to kristen stewart for love advice with rob pattinson,1
meghan markle to be hit with explosive revelations as sister samantha ready to tell all,1
jordan feldstein maroon  manager and brother of jonah hill dies – variety,1
price out as hhs secretary after private plane scandal,1
kim kardashian is reportedly upset that jay z dissed kanye west on,1
kim kardashian admits her selfie obsession is a bit ridiculous,1
